x,y,z
1.370185665328789639e+02,1.471886323850132499e+02,5.000000000000000000e+01
1.358049256141116246e+02,1.430444990140229891e+02,0.000000000000000000e+00
1.347460464528137720e+02,1.800000000000000000e+02,3.589216032319588123e+01
1.140086605650551661e+02,1.377179615461816411e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.497697464937281495e+02,1.040719597628050330e+01
1.447700196899028242e+02,1.360243277887997237e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.451000576185617206e+02,3.693695359073110041e+01
1.500000000000000000e+02,1.705897201281652542e+02,6.558151375205156342e+00
1.023290197744271097e+02,1.300000000000000000e+02,2.955307994928791260e+01
1.416625291114385163e+02,1.799926163511413790e+02,5.000000000000000000e+01
1.352884713593945207e+02,1.567848458416455912e+02,5.000000000000000000e+01
1.362905636649370251e+02,1.800000000000000000e+02,4.662634432383001126e+01
1.500000000000000000e+02,1.756272557777047041e+02,3.005618644799395867e+01
1.000000000000000000e+02,1.312668523131985410e+02,3.257094107203320732e+01
1.309020033424806115e+02,1.800000000000000000e+02,4.487585230829556338e+01
1.000000000000000000e+02,1.423904320805052066e+02,6.545272674153551407e+00
1.405094793873457775e+02,1.744927533749309703e+02,0.000000000000000000e+00
1.416769412045084948e+02,1.428586839360148701e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.416311802191029301e+02,2.086933733908590227e+01
1.350068400701657367e+02,1.646047592938688240e+02,5.000000000000000000e+01
1.347229330918107735e+02,1.800000000000000000e+02,2.025697905536647170e+01
1.470092133421230187e+02,1.800000000000000000e+02,1.060055612902907995e+01
1.088965796981820517e+02,1.463189991646621593e+02,5.000000000000000000e+01
1.496247071073134691e+02,1.800000000000000000e+02,4.095044565828617067e+01
1.000000000000000000e+02,1.355586378333021571e+02,9.521358449811390123e-01
1.483815932857691848e+02,1.300000000000000000e+02,3.718727910017724980e+01
1.400462546969157813e+02,1.710136769753143824e+02,0.000000000000000000e+00
1.224851290726410866e+02,1.392819933202324592e+02,0.000000000000000000e+00
1.167539658122024093e+02,1.772685334412217912e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.600737651552742022e+02,5.440788565585064518e+00
1.500000000000000000e+02,1.718932522563347050e+02,3.526814668106874251e+01
1.300116167305282318e+02,1.456496928745721675e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.352358586531158267e+02,2.615022176138002052e+01
1.395794358967823712e+02,1.300000000000000000e+02,1.673121459986416326e+01
1.500000000000000000e+02,1.797524754026946425e+02,3.469215640483328400e+01
1.500000000000000000e+02,1.779151096198770858e+02,1.671298991682681034e+01
1.297737546108273534e+02,1.800000000000000000e+02,4.348239247737197388e+01
1.437579228088670789e+02,1.800000000000000000e+02,3.949681403715319306e+01
1.500000000000000000e+02,1.442145304733665796e+02,1.043365282254106141e+01
1.455064340133459950e+02,1.326478506732106553e+02,5.000000000000000000e+01
1.331126000940236054e+02,1.405160944481577019e+02,0.000000000000000000e+00
1.038256689343202197e+02,1.373638827652065117e+02,5.000000000000000000e+01
1.171570469464648170e+02,1.673965227056542062e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.455507284728702757e+02,3.690888626605153888e+01
1.385849303635059755e+02,1.800000000000000000e+02,3.112249468383370044e+01
1.500000000000000000e+02,1.308408115218551870e+02,3.222542737300957327e+01
1.427097769133366683e+02,1.487201244277985666e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.580264032874371765e+02,2.242140079312647316e+01
1.310885620539711454e+02,1.533443326471089563e+02,5.000000000000000000e+01
1.248221098161278348e+02,1.354323053941545822e+02,5.000000000000000000e+01
1.160428193692363266e+02,1.300000000000000000e+02,1.887027019181502396e+01
1.006104847730809269e+02,1.800000000000000000e+02,5.905167513347940655e+00
1.218188737885468242e+02,1.800000000000000000e+02,4.478153804826785489e+01
1.152753294755276272e+02,1.478121428858331683e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.574987317150295212e+02,1.821503562122094166e+01
1.418256144755525838e+02,1.470479107808030221e+02,0.000000000000000000e+00
1.335695425609108327e+02,1.300000000000000000e+02,6.022588010381313417e+00
1.160539461410307069e+02,1.300000000000000000e+02,3.695426532658562735e+01
1.500000000000000000e+02,1.779599816501706755e+02,3.851575219573724951e+01
1.000000000000000000e+02,1.400315577713671757e+02,2.280847390188078805e+01
1.364752495569130986e+02,1.300000000000000000e+02,1.680996447703109808e+01
1.500000000000000000e+02,1.549825461984442541e+02,4.535171427463107818e+01
1.276330566201874888e+02,1.800000000000000000e+02,4.048022851086185625e+01
1.065983267459442345e+02,1.598156170994910212e+02,5.000000000000000000e+01
1.418042728906365824e+02,1.800000000000000000e+02,1.408128565156976464e+01
1.500000000000000000e+02,1.566662262825834375e+02,1.947128361529941287e+01
1.303118800191296316e+02,1.800000000000000000e+02,1.828663775040438821e+01
1.424468106961331557e+02,1.800000000000000000e+02,4.899079244512533649e+01
1.382296046738997291e+02,1.800000000000000000e+02,2.573886714282412669e+01
1.077174195972912827e+02,1.300000000000000000e+02,4.665904002556090546e+01
1.175114691883657230e+02,1.612371513584129161e+02,0.000000000000000000e+00
1.120646504427265882e+02,1.739575487960483997e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.417545769666440378e+02,3.490200773045655325e+01
1.316214784336065975e+02,1.800000000000000000e+02,1.615155599672341680e+01
1.000000000000000000e+02,1.549247974159358421e+02,4.253211637589434702e+01
1.130419417431771620e+02,1.552562567298240026e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.374373655301549491e+02,2.533016694173361572e+01
1.264494205237027131e+02,1.800000000000000000e+02,9.821048927779415294e+00
1.263262956785057156e+02,1.320313020340120147e+02,0.000000000000000000e+00
1.472406245711932229e+02,1.800000000000000000e+02,4.814714327266854355e+01
1.335434973341995715e+02,1.606621805966360910e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.300580307474661481e+02,1.708644305200995461e+01
1.005763265316301585e+02,1.800000000000000000e+02,4.649581005603966588e+01
1.346426079007635508e+02,1.800000000000000000e+02,3.026894741936330036e+01
1.135858667860935753e+02,1.387999510257046154e+02,0.000000000000000000e+00
1.484396220934698647e+02,1.442294750506908372e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.720017755780308732e+02,4.726783800472131247e+01
1.500000000000000000e+02,1.388173087598021027e+02,4.342032798280159511e+01
1.280583127363741767e+02,1.395496909221092210e+02,0.000000000000000000e+00
1.026401180529720278e+02,1.451932900664943418e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.764455712451312195e+02,1.146624772414364024e+01
1.000000000000000000e+02,1.330712954825392558e+02,3.839907403512375339e+01
1.487055473733907434e+02,1.300000000000000000e+02,4.089911492562675477e+01
1.471701758700031064e+02,1.715911864458001901e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.523365917360204662e+02,2.138097243963021921e-01
1.000000000000000000e+02,1.715532033476357583e+02,6.125764189955024364e+00
1.100885588491559446e+02,1.300000000000000000e+02,1.982909918161809770e+01
1.000000000000000000e+02,1.535918655555715020e+02,9.783917453936934905e+00
1.443797634537589261e+02,1.800000000000000000e+02,1.297687073510332567e+01
1.000000000000000000e+02,1.629591921381385191e+02,4.458704710900635249e+00
1.204609996142002899e+02,1.547157993453166682e+02,0.000000000000000000e+00
1.261603464888296600e+02,1.793604397636740941e+02,0.000000000000000000e+00
1.361689326887311324e+02,1.800000000000000000e+02,4.409387611961441422e+01
1.375276372228937021e+02,1.671310958211538491e+02,5.000000000000000000e+01
1.309759132064552887e+02,1.300000000000000000e+02,1.417410664402151177e+01
1.500000000000000000e+02,1.467200421091396549e+02,2.837765369876721344e+00
1.500000000000000000e+02,1.301578411638437274e+02,2.380696692333832942e+01
1.000000000000000000e+02,1.425862303360416661e+02,3.071027333860743003e+00
1.500000000000000000e+02,1.688754052753546375e+02,4.806840487130150308e+01
1.000000000000000000e+02,1.400572065539144262e+02,4.539574308289606108e+01
1.000000000000000000e+02,1.706007442181139027e+02,1.297785141262840014e+01
1.500000000000000000e+02,1.717362766270261716e+02,2.848366446567851540e+00
1.414183856209421606e+02,1.300000000000000000e+02,3.557338442048726534e+01
1.000000000000000000e+02,1.544941494603465912e+02,1.815032170677805112e+01
1.500000000000000000e+02,1.726667617243759310e+02,3.255894575631607069e+01
1.202065719386640126e+02,1.800000000000000000e+02,3.158711733932329935e+01
1.000000000000000000e+02,1.527686381474340180e+02,9.081372357761052783e+00
1.228073063495418182e+02,1.631789184463419531e+02,5.000000000000000000e+01
1.192536179894265160e+02,1.300000000000000000e+02,4.426273715472844117e+01
1.000000000000000000e+02,1.765590211973501482e+02,7.703731641153432896e+00
1.000000000000000000e+02,1.487759557334677254e+02,1.529530896538852147e+01
1.000000000000000000e+02,1.319792417016141997e+02,4.737304907198665660e+01
1.273333993323468150e+02,1.642188545821358616e+02,0.000000000000000000e+00
1.111850592318490101e+02,1.800000000000000000e+02,4.521752112651971345e+01
1.434043173614228976e+02,1.361522571580087515e+02,5.000000000000000000e+01
1.078727296270652687e+02,1.800000000000000000e+02,2.466839733215969943e+00
1.201519426474743284e+02,1.615389487732159921e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.315738754864759130e+02,2.108214328838910845e+01
1.411244053855744482e+02,1.300000000000000000e+02,3.817445144138127944e+01
1.430936379650811432e+02,1.300000000000000000e+02,2.761706605800850411e+01
1.128938358641025701e+02,1.325333681461808624e+02,0.000000000000000000e+00
1.178739735942180005e+02,1.774868965859156162e+02,0.000000000000000000e+00
1.212752663576258385e+02,1.324611896020906556e+02,5.000000000000000000e+01
1.021221730158492562e+02,1.800000000000000000e+02,1.459471825376566301e+01
1.213427034472793338e+02,1.300000000000000000e+02,1.155625036712624798e+01
1.148241921743872638e+02,1.800000000000000000e+02,3.771530829587263156e+01
1.500000000000000000e+02,1.333327844241578930e+02,3.373330786134286541e+01
1.400282523069704155e+02,1.300000000000000000e+02,4.676310705071270490e+01
1.341909297032100881e+02,1.496565135036522065e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.451508968648298605e+02,4.362733258098248257e+01
1.500000000000000000e+02,1.688026032075525507e+02,1.853586557879350494e+01
1.000000000000000000e+02,1.470946415043836737e+02,2.519116614416922140e+00
1.000000000000000000e+02,1.709567171570961648e+02,6.558565966058472085e+00
1.202172023161687662e+02,1.301804628680645806e+02,5.000000000000000000e+01
1.406402684092336983e+02,1.787101675081579799e+02,0.000000000000000000e+00
1.270112444600126906e+02,1.758643036603938867e+02,0.000000000000000000e+00
1.475928526810559447e+02,1.737430636851057102e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.464926948817303867e+02,2.249776219700721569e+01
1.394779029206605969e+02,1.524097442833867149e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.654919941392437295e+02,2.902337449683325943e+01
1.155742284735519547e+02,1.300000000000000000e+02,4.167398914068026983e+01
1.407612896418232822e+02,1.719777020544642028e+02,0.000000000000000000e+00
1.020177677291588481e+02,1.682318799137396468e+02,5.000000000000000000e+01
1.159096718291886248e+02,1.720411020219469833e+02,5.000000000000000000e+01
1.161646422889046022e+02,1.300000000000000000e+02,3.100012999094761312e+01
1.500000000000000000e+02,1.662873780499724319e+02,3.511979344977405759e+01
1.343378178980431414e+02,1.652146248967729321e+02,0.000000000000000000e+00
1.128158066554522350e+02,1.439721395266356865e+02,0.000000000000000000e+00
1.192891887666107493e+02,1.695383110527891120e+02,5.000000000000000000e+01
1.191923588770601015e+02,1.300000000000000000e+02,4.106547322029200586e+01
1.441140772615298431e+02,1.300000000000000000e+02,1.838359019192794008e+01
1.167200259710645014e+02,1.800000000000000000e+02,4.874327623450233915e+01
1.090605223428359523e+02,1.300000000000000000e+02,4.577679805224219933e+01
1.497777026788928936e+02,1.309378014013648794e+02,5.000000000000000000e+01
1.016634655595389916e+02,1.300793817735331857e+02,5.000000000000000000e+01
1.114058102253892173e+02,1.674121382012373260e+02,0.000000000000000000e+00
1.116784289226033309e+02,1.347151226156679797e+02,0.000000000000000000e+00
1.017445563291074819e+02,1.300000000000000000e+02,1.751819440235512459e+01
1.500000000000000000e+02,1.524287957007695411e+02,3.800144475499831742e+01
1.480878951258486040e+02,1.647048930046353519e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.457682053817324288e+02,3.750825819153534724e+01
1.083715232983981451e+02,1.617667234658351845e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.487629091490930477e+02,4.673675298608439732e+01
1.479566174053221914e+02,1.300000000000000000e+02,3.338384969047302775e+01
1.352322616788689800e+02,1.800000000000000000e+02,2.566383364780165977e+01
1.500000000000000000e+02,1.738374354200893208e+02,7.252903759776469172e+00
1.000000000000000000e+02,1.618355256812230039e+02,8.855864287554354064e+00
1.500000000000000000e+02,1.377934515295775668e+02,4.028881505942577235e+01
1.500000000000000000e+02,1.732535708109592463e+02,3.794873366334167386e+00
1.351885706367129956e+02,1.572672527456545311e+02,5.000000000000000000e+01
1.343873850251821409e+02,1.800000000000000000e+02,2.271860764433607116e+01
1.475867924058728988e+02,1.300000000000000000e+02,2.939665844426103458e+00
1.000000000000000000e+02,1.317529508914153951e+02,1.309866849034680314e+01
1.381778902445340975e+02,1.432373374939638211e+02,5.000000000000000000e+01
1.312406621099325150e+02,1.800000000000000000e+02,1.102305177361212429e+01
1.060486523782841459e+02,1.800000000000000000e+02,3.107067973788193882e+01
1.471192495410297454e+02,1.559415458098247029e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.307156348608275209e+02,3.606362953914310765e+01
1.000000000000000000e+02,1.644294270113130096e+02,3.391434475194146358e+01
1.073888079457071143e+02,1.734216696891735410e+02,5.000000000000000000e+01
1.058840011586845833e+02,1.800000000000000000e+02,4.651000921490630446e+01
1.344147212170717012e+02,1.593147430519740055e+02,5.000000000000000000e+01
1.304016576135995535e+02,1.800000000000000000e+02,1.658909093333073770e+01
1.074883652341271016e+02,1.411709124747522424e+02,0.000000000000000000e+00
1.000405213570708440e+02,1.354090484506172629e+02,5.000000000000000000e+01
1.371713936858351133e+02,1.318575271670765119e+02,5.000000000000000000e+01
1.483166465419220970e+02,1.300000000000000000e+02,1.342819821081945975e+01
1.348262134951002338e+02,1.492811429447380078e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.644559725611272256e+02,3.921360238559222466e+01
1.000000000000000000e+02,1.565697626647236120e+02,1.586314524872494758e+01
1.000000000000000000e+02,1.301121141716398597e+02,2.140423051426525447e+01
1.500000000000000000e+02,1.640966025960016168e+02,3.806981057094287024e+01
1.142582906417115964e+02,1.800000000000000000e+02,4.545747095645575087e+01
1.000000000000000000e+02,1.695119339905492950e+02,1.720472076552802676e+01
1.000000000000000000e+02,1.546560275091693200e+02,6.788531976210826713e+00
1.191104494632434978e+02,1.800000000000000000e+02,4.881295720257481463e+01
1.500000000000000000e+02,1.717837623728058247e+02,2.172127633951505032e+01
1.271158015837662987e+02,1.300000000000000000e+02,1.290240850155265306e+01
1.483943381960076238e+02,1.800000000000000000e+02,3.158880118721193497e+01
1.307750238907686935e+02,1.464621046204877075e+02,0.000000000000000000e+00
1.414821284862224786e+02,1.335733890795093828e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.446482574649226365e+02,4.417017502870886148e+01
1.000000000000000000e+02,1.729865870277261877e+02,5.226312616592282190e+00
1.500000000000000000e+02,1.390072584802244364e+02,4.698182534948337974e+01
1.131656927275934095e+02,1.398827452499980666e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.414523829244099602e+02,1.560529692461782858e+01
1.000000000000000000e+02,1.639147741023350591e+02,4.717674740464077843e+01
1.309976470594605757e+02,1.800000000000000000e+02,4.403324672382186122e+01
1.412682039329632744e+02,1.800000000000000000e+02,3.768965781662973313e+01
1.242343198516692269e+02,1.742937196873045025e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.330278007156528304e+02,4.785553337190411582e+01
1.457068126530432721e+02,1.800000000000000000e+02,1.606202257109001863e+01
1.349598146492467947e+02,1.800000000000000000e+02,3.245311132332631132e+00
1.008163593653426915e+02,1.688177524152924605e+02,0.000000000000000000e+00
1.301068768369796089e+02,1.800000000000000000e+02,3.286045116774391772e+01
1.004387929773755701e+02,1.798484339396887037e+02,0.000000000000000000e+00
1.408941152215860484e+02,1.515651494804488664e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.485847949748716701e+02,9.329307864793401350e+00
1.306190390874091918e+02,1.800000000000000000e+02,1.243880645433333143e+01
1.000000000000000000e+02,1.654751242310859141e+02,1.387882649352253850e+01
1.019071900917977018e+02,1.800000000000000000e+02,4.945191110501007614e+01
1.500000000000000000e+02,1.726213986830397005e+02,1.319203311908379028e+01
1.217426195721305930e+02,1.636950972972442457e+02,5.000000000000000000e+01
1.293142833271854215e+02,1.800000000000000000e+02,4.205340281796659241e+01
1.353973828822117014e+02,1.550256557574684848e+02,5.000000000000000000e+01
1.438094595548579946e+02,1.800000000000000000e+02,1.688716021837714720e+01
1.482194971052708468e+02,1.528838053692099379e+02,0.000000000000000000e+00
1.045178351647419106e+02,1.800000000000000000e+02,3.556685275023264836e+01
1.000000000000000000e+02,1.373595927125394667e+02,2.420813885950993694e+01
1.462159417450041019e+02,1.300000000000000000e+02,3.664514474995717563e+01
1.254305208991591627e+02,1.300000000000000000e+02,2.599642972477798963e+01
1.419535480926582522e+02,1.800000000000000000e+02,3.605664831560675765e+01
1.500000000000000000e+02,1.790171878815866364e+02,2.937613350514432042e+01
1.041550413957782126e+02,1.463494641335445579e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.558506326580404675e+02,7.670001457418463175e+00
1.473540919272221004e+02,1.300000000000000000e+02,1.795752406190828765e+01
1.140370004260545755e+02,1.800000000000000000e+02,1.838531164514762750e+01
1.326363077985908490e+02,1.448403278370570035e+02,5.000000000000000000e+01
1.044882266932954877e+02,1.800000000000000000e+02,4.565706936499191215e+01
1.264040295725310159e+02,1.438321368066630725e+02,5.000000000000000000e+01
1.359250123050752279e+02,1.651310779452264512e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.497929517190891886e+02,3.076436201604998644e+01
1.000000000000000000e+02,1.527252697890523621e+02,3.847911074573788426e+01
1.312217853676227719e+02,1.352466614447849054e+02,0.000000000000000000e+00
1.210520841096529097e+02,1.693241820923601608e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.498950733252254679e+02,3.747289177504531388e+00
1.175180027276956025e+02,1.300000000000000000e+02,9.336198060627676654e+00
1.458056878606508349e+02,1.300000000000000000e+02,3.731004454117017133e+01
1.339448225759358593e+02,1.300000000000000000e+02,3.061125031580054667e+01
1.500000000000000000e+02,1.761025295028917697e+02,3.746627242450551876e+01
1.476815677676863459e+02,1.517426025075222356e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.583667813453522228e+02,1.676080366703999047e+01
1.500000000000000000e+02,1.595994879525535453e+02,8.125137856934882663e+00
1.013440975042732077e+02,1.587026465607252135e+02,0.000000000000000000e+00
1.002534553612979380e+02,1.510169027366409864e+02,5.000000000000000000e+01
1.050607095646152800e+02,1.300000000000000000e+02,1.846615532299605889e+01
1.029649421129356597e+02,1.800000000000000000e+02,2.795135702062901828e+01
1.500000000000000000e+02,1.447516648589545412e+02,1.034114445907574087e+01
1.149867620046084369e+02,1.394285394520933039e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.677285839442536712e+02,2.719872166916723444e+01
1.000000000000000000e+02,1.482328925195443787e+02,1.658746877711013212e+01
1.444593199352337933e+02,1.768530088816887655e+02,5.000000000000000000e+01
1.136174278046946284e+02,1.800000000000000000e+02,3.707993871908210792e+01
1.155948302028232320e+02,1.800000000000000000e+02,4.287970268670379426e+01
1.500000000000000000e+02,1.441048489115738107e+02,8.181628286530739924e-01
1.500000000000000000e+02,1.778131506449356323e+02,1.952740633926785563e+01
1.500000000000000000e+02,1.556380188397711777e+02,4.317933409813640822e+01
1.411881217438116209e+02,1.454849858712674973e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.406288002064601983e+02,3.225658741482650527e+01
1.500000000000000000e+02,1.563077767404804490e+02,4.099314123087696515e+01
1.000000000000000000e+02,1.377575031865951019e+02,3.254971645365326793e+01
1.361992734172403345e+02,1.389039514820490240e+02,0.000000000000000000e+00
1.353736241547277643e+02,1.300000000000000000e+02,2.128229317716877489e+01
1.000000000000000000e+02,1.441348819152476324e+02,2.871719268497940902e+01
1.345635218431565647e+02,1.440622029669740414e+02,0.000000000000000000e+00
1.376336514927450310e+02,1.791500539730388084e+02,0.000000000000000000e+00
1.334928493485529657e+02,1.402243838294396880e+02,0.000000000000000000e+00
1.387810008048665225e+02,1.583149043107943044e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.790971013414899176e+02,4.418706728088037039e+01
1.458312444108759109e+02,1.300000000000000000e+02,4.048738740387725699e+01
1.083590133254078012e+02,1.300000000000000000e+02,3.689344860906815171e+01
1.500000000000000000e+02,1.654052292817136447e+02,3.719412517509810812e+01
1.479827269504979768e+02,1.300000000000000000e+02,1.980544722171191907e+01
1.197644510329841125e+02,1.637848632878215938e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.611668529699296357e+02,2.172932834961864756e+01
1.105498436556659385e+02,1.300000000000000000e+02,4.995692795313426871e+01
1.154289729686745716e+02,1.300000000000000000e+02,1.613912098094635184e+01
1.262263765846429209e+02,1.478486046573304691e+02,0.000000000000000000e+00
1.057037863116392487e+02,1.534076555258711778e+02,0.000000000000000000e+00
1.194237599006617785e+02,1.800000000000000000e+02,1.563437151912184930e+01
1.143519284042308897e+02,1.300000000000000000e+02,8.552682641594888224e+00
1.500000000000000000e+02,1.688199742263630867e+02,2.534945676478015386e+01
1.455167881193800952e+02,1.480982530629250107e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.330954990549735726e+02,2.325519411442457951e+01
1.000000000000000000e+02,1.368358864567125295e+02,2.256533416281279258e+01
1.153892168108987875e+02,1.372469876049202071e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.398099437024151825e+02,2.156950253293258157e+01
1.000000000000000000e+02,1.434968518302945029e+02,2.248688204206457186e+01
1.000000000000000000e+02,1.755582607991727855e+02,3.053694293402362447e+01
1.126648789844228702e+02,1.300000000000000000e+02,3.979374849471031439e+01
1.402931297755600895e+02,1.800000000000000000e+02,4.164080080869656086e+01
1.274127612917898205e+02,1.694989871885158834e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.748314189749257821e+02,4.676929373511671884e+01
1.025435983664129935e+02,1.800000000000000000e+02,2.316003287787685139e+01
1.282930711868273761e+02,1.300000000000000000e+02,2.635981593815285606e+01
1.460620349939611060e+02,1.400483238667459034e+02,5.000000000000000000e+01
1.190466054620635958e+02,1.300000000000000000e+02,1.300990692421314954e+01
1.452538666469036741e+02,1.800000000000000000e+02,3.265674623051509684e+01
1.337809747509567160e+02,1.619077717203154521e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.508807363005055038e+02,3.072361162200324713e+01
1.000000000000000000e+02,1.370951036561958460e+02,1.493565403929888902e+01
1.230022296166394113e+02,1.800000000000000000e+02,4.063082008457456595e+00
1.339262316532131649e+02,1.300000000000000000e+02,2.267795066454000974e+01
1.023567715206989135e+02,1.300000000000000000e+02,4.538045448879859123e+01
1.070664808369073171e+02,1.800000000000000000e+02,2.524154668543556213e+01
1.346904579437540121e+02,1.300000000000000000e+02,1.115836444154335538e+01
1.500000000000000000e+02,1.328520373441534730e+02,1.968386446294422143e+01
1.500000000000000000e+02,1.470384460135803977e+02,4.016839645451518237e+01
1.210289336677738277e+02,1.800000000000000000e+02,3.300620874817965955e+00
1.500000000000000000e+02,1.762595300228037729e+02,1.622055654100013555e+01
1.284727625672822455e+02,1.319815275462539432e+02,5.000000000000000000e+01
1.180670465297546627e+02,1.300000000000000000e+02,2.639581545829685183e+01
1.500000000000000000e+02,1.384430885442657200e+02,1.586280489376050085e+01
1.236507270542443422e+02,1.800000000000000000e+02,1.678577245176148125e+01
1.000000000000000000e+02,1.622694029278367225e+02,4.632744751869309852e+01
1.152451894144624589e+02,1.800000000000000000e+02,7.180860022056428704e+00
1.035710735198918542e+02,1.300000000000000000e+02,1.867540271329306023e+01
1.095895466373154079e+02,1.400521606972476718e+02,5.000000000000000000e+01
1.221797352495509585e+02,1.462174329116236891e+02,5.000000000000000000e+01
1.344855698740057335e+02,1.300000000000000000e+02,3.125327236038218359e+01
1.500000000000000000e+02,1.516101074800419326e+02,4.756039247805244230e+00
1.105465064629834160e+02,1.491057992004114112e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.433042947995276961e+02,7.642716190672915744e+00
1.185831876661508204e+02,1.433665854115304512e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.785776957376949952e+02,2.657887015827937205e+01
1.228549355173841491e+02,1.300000000000000000e+02,4.696120222490030471e+00
1.038265126036399693e+02,1.800000000000000000e+02,4.680787702507463166e+01
1.500000000000000000e+02,1.662955015366296720e+02,4.894610170342186706e+01
1.199205405683317736e+02,1.388107059831112906e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.619560474796324172e+02,3.742268668351687211e+01
1.090548981258033763e+02,1.463955321664957410e+02,5.000000000000000000e+01
1.154010713915749164e+02,1.732839606853900989e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.534105106557589693e+02,7.680763024415948603e-01
1.500000000000000000e+02,1.744403425768356044e+02,3.631821878484127097e+01
1.105484397903236982e+02,1.733460653424059785e+02,5.000000000000000000e+01
1.217727627620244562e+02,1.300000000000000000e+02,2.364228513271382504e+00
1.053291830820915749e+02,1.684656084081267977e+02,0.000000000000000000e+00
1.163138702316760487e+02,1.300000000000000000e+02,4.999907427302370877e+01
1.065774991797145219e+02,1.449803698343794451e+02,0.000000000000000000e+00
1.239993334576226545e+02,1.417985117676086304e+02,0.000000000000000000e+00
1.186888854678720548e+02,1.442625953142500350e+02,0.000000000000000000e+00
1.332418973315059816e+02,1.800000000000000000e+02,8.173410633479718967e+00
1.076936692060914709e+02,1.300000000000000000e+02,9.898261824298288047e+00
1.000000000000000000e+02,1.593972253550948039e+02,3.880908936537977638e+01
1.000000000000000000e+02,1.706443322516188061e+02,3.158839113803252552e+00
1.030873250945655570e+02,1.493730086974451581e+02,5.000000000000000000e+01
1.100742836453778750e+02,1.300000000000000000e+02,2.747341649404572550e+01
1.000000000000000000e+02,1.530725413902582375e+02,3.909239133324822291e+01
1.162874175311274314e+02,1.359987948220337444e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.332194585332391341e+02,1.530715992161125172e+01
1.000000000000000000e+02,1.600789036435083119e+02,2.249852517599015833e-02
1.049508221804150168e+02,1.706345600470624220e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.542924131733720117e+02,1.853357576839322718e+01
1.378771841688402162e+02,1.572338967104253982e+02,0.000000000000000000e+00
1.153916199804960314e+02,1.800000000000000000e+02,3.776476582576789554e+01
1.432240066184662339e+02,1.800000000000000000e+02,1.241159882983553331e+01
1.077160789217221151e+02,1.800000000000000000e+02,2.032437963009584792e+00
1.500000000000000000e+02,1.424371984257807071e+02,3.161967538560744728e+01
1.133319185083638843e+02,1.781013646356435345e+02,0.000000000000000000e+00
1.430354851888119754e+02,1.444901125965880908e+02,0.000000000000000000e+00
1.088520066944871871e+02,1.770253068909902083e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.669335881587528263e+02,4.406175671759817902e+01
1.026395431784470418e+02,1.300000000000000000e+02,4.083856359071919684e+01
1.424968554976018140e+02,1.800000000000000000e+02,4.207258018007238576e+01
1.000000000000000000e+02,1.687545719364424599e+02,1.845304087890844968e+01
1.500000000000000000e+02,1.530144090386204709e+02,4.857798886566424557e+01
1.202569405976086330e+02,1.371298827050089244e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.467159768255386325e+02,3.048838549057328251e+01
