x,y,z
5.021984270884516377e-02,2.103111349690663445e+01,-2.590397436630953010e+01
-1.916557825508699509e+01,3.239930061789880256e+01,-1.221677528175986005e+01
1.635646115568940928e+01,3.297024503051146382e+01,1.129736033410492801e+01
6.412949794966825046e+00,4.062816297751940198e+01,-1.639638549069969642e+01
-2.061598091228581708e+01,1.962213371700303099e+01,-1.446506797220020779e+01
-1.655615510357245412e+01,1.261724356899486743e+01,-1.562577686657186682e+01
2.317427574423481218e+01,3.126268534863833537e+01,-6.922825798613047255e+00
-1.977311238900648860e+01,1.255457361887437884e+01,-5.623598178527599245e+00
4.880940133255378122e+00,3.980291504741310149e+01,-1.801948706668039435e+01
-1.226111020710195371e-01,4.283998556817980585e+01,-1.959960337386786833e+01
-1.353741228985593992e+01,4.170797084040729885e+01,-1.055280177864985092e+01
-1.447960806573938619e+01,3.201810582105710523e+01,1.840049556158522748e+01
-1.161898972759578319e+00,3.140059948329459161e+01,-2.591444522037537723e+01
1.362178989286812225e+01,5.831702665398488250e+00,9.095798344105105571e+00
2.179681758766849242e+01,1.352416189014802228e+01,-9.641010973171937337e-01
-4.098246930540317301e+00,1.295284422000658076e+01,2.041616515692167155e+01
5.153139211430934452e+00,2.272934583346253845e+01,2.304487562692401781e+01
1.788474692531227461e+01,2.960455086273794123e+01,-1.487460429597753020e+01
-8.503454655454074640e+00,0.000000000000000000e+00,6.015162346910642555e+00
-1.620264136386084530e+01,3.229960007388646659e+01,1.285589547309796288e+01
-1.770360475023831270e+01,8.147135432567623070e+00,-4.861503081337554377e+00
-4.984103818234213890e+00,0.000000000000000000e+00,1.050242475463763014e+01
-1.803060973520503296e+01,1.804509459488362211e+01,-1.987031947509410656e+01
-3.104542156089269866e+00,0.000000000000000000e+00,1.963324987658114029e+00
7.554865433742487646e+00,1.374973181884336171e+01,1.839728864819679188e+01
-1.844721211969086738e+01,2.588302067585252431e+01,-1.676598186804826085e+01
9.061254668851518090e+00,0.000000000000000000e+00,-4.244366188457062705e+00
1.941255276060800672e-01,9.574665515013535355e+00,2.116484576193453293e+01
-8.832476258737161245e+00,3.138293045793745506e+01,1.871808331781440415e+01
1.824483667162726519e+01,3.428798730419448049e+01,3.353385873502833903e+00
-2.497880332858037278e+01,1.930377639737697493e+01,6.873330371083687496e+00
4.300334604524291393e+00,2.987319520602994416e+01,-2.457822587521177127e+01
1.397363628255821766e+01,1.290466104466716502e-01,-3.367624906331013079e+00
-2.829106732350554765e+00,4.423165486607764763e+01,1.229371960328597169e+01
4.032876598858585737e-01,4.454065200000000146e+01,-2.317903650387288295e+00
1.716310516030605271e+01,8.449124648079715527e+00,-7.013618668425117164e+00
-2.343776590791785353e+01,1.251275228925086580e+01,6.093189756432760618e+00
2.491380827570500855e+01,2.692742595849117038e+01,-5.261958643870944030e+00
2.450586928323467362e+01,1.459149159070409496e+01,5.646526882801349956e+00
9.028629280771149013e+00,0.000000000000000000e+00,-1.458706614636222731e+01
-5.586932267835268640e+00,1.614156190557892856e+01,2.130530809562719341e+01
7.800669778821083256e+00,2.024624047060300569e+01,2.223376483411313487e+01
1.216197541432062579e+01,5.519139211768322895e+00,-1.766469623265295397e+01
3.616425520485123002e+00,4.454065200000000146e+01,-5.341243487078589425e+00
9.386207370460201815e+00,3.333492274962047475e+01,1.774208694250241081e+01
1.554721984473441054e+01,1.235608891440931423e+01,1.172918456658929642e+01
9.739351528948382963e+00,3.149686911588674221e+01,1.866111397544546691e+01
-2.556704803391784253e+01,1.626552268290497949e+01,6.203860042001778652e+00
1.838470765225507009e+01,6.891914140963596225e+00,6.290582609066690978e+00
-1.592074855137759215e+01,4.107942308967661660e+01,-4.825818471660774378e-01
-1.093326821182644792e+01,3.222238727024073057e+01,1.829835481297868682e+01
3.948653042911477229e+00,0.000000000000000000e+00,7.407302578551641759e+00
1.161609342246241638e+01,3.284596525714025006e+01,1.798656574622292936e+01
2.524600072173919685e+01,2.283261871234223150e+01,3.411951128141383904e-01
1.738781542607468822e+01,1.098523452352063856e+01,9.544678755146437155e+00
-1.889115879259288278e+01,3.125620539542188325e+01,6.269736890008218211e+00
-1.099410177438109315e-01,1.273109192652691846e+01,-2.175396371157827602e+01
