x,y,z,fx,fy,fz,p
1.859135879074632847e+00,-7.813006507796744771e-01,-1.676398026858102908e+00,6.791720120927476501e+01,0.000000000000000000e+00,-6.791720120927476501e+01,3.201647568952625079e+03
8.853978366624101759e-02,-2.500000000000000000e+00,-4.357905480471817583e-01,0.000000000000000000e+00,-8.186966534577640786e+00,0.000000000000000000e+00,2.728988844859213145e+02
2.733030673703843227e+00,2.297256558409713101e+00,8.025032322288945252e-01,1.042396931010775596e+01,0.000000000000000000e+00,1.042396931010775774e+01,4.913906257371767765e+02
1.757589140048719356e+00,-1.845982550975572067e+00,1.777944765884018397e+00,3.195154211863797400e+01,0.000000000000000000e+00,3.195154211863798110e+01,1.506210140097099838e+03
1.042391554547155291e-01,-2.500000000000000000e+00,-7.486471022998011371e-01,0.000000000000000000e+00,-7.876119183063246432e+00,0.000000000000000000e+00,2.625373061021081753e+02
-1.984287848849122460e+00,2.146907709730867531e+00,1.551246057083617957e+00,-1.846902086404869436e+01,0.000000000000000000e+00,1.846902086404869436e+01,8.706379929896438625e+02
2.671920316649870841e+00,2.500000000000000000e+00,1.624577002718524399e-01,0.000000000000000000e+00,3.169508134867601967e+00,-0.000000000000000000e+00,1.056502711622533752e+02
1.656031755538361461e+00,-2.500000000000000000e+00,-5.442813134042392420e-01,0.000000000000000000e+00,-5.937098830609537359e+00,0.000000000000000000e+00,1.979032943536512050e+02
6.021411574061028560e-01,2.500000000000000000e+00,-1.957599061316746658e+00,0.000000000000000000e+00,5.097952181796568283e+00,0.000000000000000000e+00,1.699317393932189191e+02
2.063069995640543386e+00,-3.869766135703871512e-01,-1.472463910292192146e+00,7.400350702218675281e+01,0.000000000000000000e+00,-7.400350702218675281e+01,3.488558776464969014e+03
-1.214522244349249380e+00,-2.043929422726221468e+00,-2.321011661583488372e+00,-2.252877341346414752e+01,-0.000000000000000000e+00,-2.252877341346414397e+01,1.062016563498379810e+03
7.372430732766943606e-01,-1.803813089479398002e+00,-2.798290832656041616e+00,3.044287534572951870e+01,0.000000000000000000e+00,-3.044287534572951870e+01,1.435090906385473545e+03
-2.696188935470935188e+00,-2.296005442487007553e+00,8.393449704618052287e-01,-1.056583039475530583e+01,0.000000000000000000e+00,1.056583039475530583e+01,4.980780213998941122e+02
2.550367579868062951e+00,8.042916610115802278e-01,9.851663260646748022e-01,6.378916590993880220e+01,0.000000000000000000e+00,6.378916590993880220e+01,3.007050118743431085e+03
-3.376853016611800484e+00,-2.238514832712859004e+00,1.586808893209397386e-01,-1.063835511657689104e+01,0.000000000000000000e+00,1.063835511657689104e+01,5.014968695734748394e+02
3.231540389997920926e+00,-3.875452549327729201e-01,3.039935159348171601e-01,6.097450319545488640e+01,0.000000000000000000e+00,6.097450319545489350e+01,2.874365645932463849e+03
-3.325774561889944803e+00,1.014299036587077429e+00,-2.097593440427933942e-01,-4.924915153224508657e+01,0.000000000000000000e+00,-4.924915153224507947e+01,2.321627267742289405e+03
-2.129288173282009922e+00,7.474092142387029902e-01,-1.406245732650727831e+00,-6.789776219219426423e+01,0.000000000000000000e+00,-6.789776219219425002e+01,3.200731204899475415e+03
-5.630893209825318380e-01,2.500000000000000000e+00,-1.341338475961244336e+00,0.000000000000000000e+00,6.638731806721942519e+00,0.000000000000000000e+00,2.212910602240647222e+02
-2.418659593224548487e+00,-1.013021093012982377e-01,1.116874312708191708e+00,-7.375564275308066442e+01,0.000000000000000000e+00,7.375564275308066442e+01,3.476874342765051097e+03
-1.268014427091106011e+00,-1.144460265026407519e+00,-2.267519478841632186e+00,-5.699050526029159158e+01,-0.000000000000000000e+00,-5.699050526029158448e+01,2.686558182186652175e+03
-2.375574724830102902e+00,-2.500000000000000000e+00,-4.965038836929172028e-01,-0.000000000000000000e+00,-3.953600408860314275e+00,0.000000000000000000e+00,1.317866802953437855e+02
-4.483651742938610241e-01,-2.500000000000000000e+00,-1.747453796648659630e+00,-0.000000000000000000e+00,-5.776918044312645328e+00,0.000000000000000000e+00,1.925639348104214719e+02
-3.168345320131009224e+00,2.500000000000000000e+00,-3.410649040953812050e-01,0.000000000000000000e+00,1.742934912791708646e+00,0.000000000000000000e+00,5.809783042639027428e+01
-1.561957374321426117e+00,1.686209382152807912e+00,1.973576531611314300e+00,-3.850991249992926413e+01,0.000000000000000000e+00,3.850991249992926413e+01,1.815374684773370973e+03
-2.807336819237787218e+00,2.500000000000000000e+00,5.796283827880186479e-01,0.000000000000000000e+00,2.586055022753439570e+00,-0.000000000000000000e+00,8.620183409178130773e+01
2.025386143147667184e-01,1.838076783798961999e+00,3.332995291617971034e+00,2.520263906237844154e+01,0.000000000000000000e+00,2.520263906237844509e+01,1.188063798986984466e+03
2.795832211076977547e+00,-2.500000000000000000e+00,4.930954019444397929e-01,0.000000000000000000e+00,-2.669011603859082093e+00,0.000000000000000000e+00,8.896705346196938535e+01
-2.414598275904747293e+00,-1.198165399821786270e+00,-1.120935630027990904e+00,-5.448086365520516239e+01,-0.000000000000000000e+00,-5.448086365520514818e+01,2.568252542366351463e+03
5.052298191838118235e-01,2.500000000000000000e+00,8.140012119803070600e-01,0.000000000000000000e+00,7.591839909179751267e+00,-0.000000000000000000e+00,2.530613303059916461e+02
-2.874816477145774041e+00,-7.268942154631048425e-01,6.607174287869663765e-01,-6.173403856999573236e+01,0.000000000000000000e+00,6.173403856999573236e+01,2.910170486858390177e+03
3.050631805142073993e+00,-1.174904667000506997e-01,4.849021007906640923e-01,6.573774209972754079e+01,0.000000000000000000e+00,6.573774209972754079e+01,3.098906881240648545e+03
-2.910999081080028680e-02,9.539287958469422346e-01,-3.506423915121937629e+00,-4.755677502937859913e+01,-0.000000000000000000e+00,-4.755677502937859202e+01,2.241847874309111376e+03
-1.494189495707852755e+00,1.642077471426277135e+00,-2.041344410224885220e+00,-4.017282099941969875e+01,0.000000000000000000e+00,-4.017282099941969875e+01,1.893764943205533427e+03
1.510427195109779464e-01,-2.500000000000000000e+00,-3.013226493356155000e+00,0.000000000000000000e+00,-2.154138705699268908e+00,0.000000000000000000e+00,7.180462352330894760e+01
1.238796416775110654e+00,2.500000000000000000e+00,-9.007383388524885515e-01,0.000000000000000000e+00,6.461403188069738235e+00,0.000000000000000000e+00,2.153801062689912271e+02
1.479309809492391548e+00,1.068566821491311325e+00,2.056224096440346205e+00,6.012847068791740668e+01,0.000000000000000000e+00,6.012847068791741378e+01,2.834483291053529683e+03
3.358673128340031511e+00,5.149872152089107757e-02,1.768607775927067416e-01,6.037685022595273665e+01,0.000000000000000000e+00,6.037685022595275086e+01,2.846192014763714269e+03
1.167171493416958583e+00,-7.025601855221825787e-01,2.368362412515778725e+00,6.739059729680634803e+01,0.000000000000000000e+00,6.739059729680636224e+01,3.176823222452239406e+03
1.482674645473252562e-01,-2.500000000000000000e+00,-1.005137211376588180e+00,0.000000000000000000e+00,-7.498818688472812966e+00,0.000000000000000000e+00,2.499606229490937039e+02
-6.931946681141001321e-01,-2.093304188982963332e+00,-2.842339237818637621e+00,-1.862835760510341743e+01,-0.000000000000000000e+00,-1.862835760510341743e+01,8.781491989957745545e+02
-1.279272163625939651e+00,-3.641028183929311268e-01,-2.256261742306798102e+00,-7.324639253831153951e+01,-0.000000000000000000e+00,-7.324639253831152530e+01,3.452868057419454090e+03
-1.669275464477416371e+00,-2.500000000000000000e+00,1.393409825505861122e+00,-0.000000000000000000e+00,-4.726463014904721760e+00,0.000000000000000000e+00,1.575487671634906803e+02
-1.142972200857872989e-01,1.668461880810978570e-02,-3.421236685846950731e+00,-5.917470668680462609e+01,-0.000000000000000000e+00,-5.917470668680461898e+01,2.789522424864298500e+03
-3.528405044374370636e+00,1.697250616374233800e+00,7.128861558369528791e-03,-2.791931551334631934e+01,0.000000000000000000e+00,2.791931551334631934e+01,1.316129155038263434e+03
-2.096212387757151241e+00,2.500000000000000000e+00,9.300899327116696202e-01,0.000000000000000000e+00,4.366765795122846683e+00,-0.000000000000000000e+00,1.455588598374282014e+02
2.122248240424328358e+00,-1.688924276955782844e+00,1.413285665508409394e+00,3.809957129904554307e+01,0.000000000000000000e+00,3.809957129904555018e+01,1.796031015057030572e+03
-3.461561139569254042e+00,1.285010991014722492e+00,7.397276636348630585e-02,-4.059805743807337564e+01,0.000000000000000000e+00,4.059805743807337564e+01,1.913810781164175296e+03
4.954922531497176763e-01,2.500000000000000000e+00,2.839816097554933805e+00,0.000000000000000000e+00,2.537826966364558956e+00,-0.000000000000000000e+00,8.459423221215195099e+01
1.586530449772265428e+00,9.197209514553206233e-01,1.949003456160472547e+00,6.447259368215111408e+01,0.000000000000000000e+00,6.447259368215112829e+01,3.039267212888933955e+03
-1.313969602203453491e+00,1.285011758003264948e+00,2.221564303729286927e+00,-5.274415864569675705e+01,0.000000000000000000e+00,5.274415864569675705e+01,2.486383483090082336e+03
7.531477486935167498e-01,1.905314548280727660e+00,2.782386157239221003e+00,2.654147216303476142e+01,0.000000000000000000e+00,2.654147216303476498e+01,1.251176996610390688e+03
-3.510486694744504366e+00,-3.021242149550564804e-01,-2.504721118823338699e-02,-5.634483482889125838e+01,0.000000000000000000e+00,-5.634483482889124417e+01,2.656120986156330673e+03
7.527208954281768005e-02,-1.794068032301478155e+00,-3.460261816389917922e+00,2.553444904484444322e+01,0.000000000000000000e+00,-2.553444904484444322e+01,1.203705471564790969e+03
1.562930258634411151e+00,1.510592605549598844e+00,-1.972603647298324603e+00,4.543559845790279184e+01,0.000000000000000000e+00,-4.543559845790279184e+01,2.141854651790139997e+03
-3.379800618378208110e+00,2.041656484074929168e+00,-1.557332875545296424e-01,-1.772509384571463187e+01,0.000000000000000000e+00,-1.772509384571462832e+01,8.355689370315168389e+02
-3.360334364805833474e+00,1.995657978068276606e+00,-1.751995411269042791e-01,-1.948660192584549122e+01,0.000000000000000000e+00,-1.948660192584548767e+01,9.186072242698786567e+02
7.706009616200404366e-02,2.500000000000000000e+00,-4.887715287598690672e-01,0.000000000000000000e+00,8.147540974293521643e+00,0.000000000000000000e+00,2.715846991431173478e+02
4.626892343252020368e-01,-1.538607777680043753e+00,3.072844671607536160e+00,3.779922050249142984e+01,0.000000000000000000e+00,3.779922050249142984e+01,1.781872342725150929e+03
-1.008542245728414111e+00,1.087571177524275345e+00,-2.526991660204323864e+00,-5.693276821472858984e+01,0.000000000000000000e+00,-5.693276821472857563e+01,2.683836431757100399e+03
1.090678832146377175e+00,2.416158943417725968e+00,-2.444855073786358801e+00,5.751040132333241850e+00,0.000000000000000000e+00,-5.751040132333241850e+00,2.711066317632543132e+02
2.223460450040791514e+00,-2.500000000000000000e+00,-9.593344187583237037e-01,0.000000000000000000e+00,-3.970171363060388536e+00,0.000000000000000000e+00,1.323390454353462644e+02
-1.406858809291855250e+00,-7.275686222391875013e-01,-2.128675096640882280e+00,-6.831162940943725914e+01,-0.000000000000000000e+00,-6.831162940943724493e+01,3.220241092621030930e+03
4.449874890031380592e-01,-2.500000000000000000e+00,1.225142270046927884e+00,0.000000000000000000e+00,-6.965293103362176552e+00,0.000000000000000000e+00,2.321764367787391734e+02
9.901477046847737551e-01,-2.500000000000000000e+00,-7.263212939149621405e-01,0.000000000000000000e+00,-7.116705613421540733e+00,0.000000000000000000e+00,2.372235204473846579e+02
-2.861598306476413445e+00,-1.881097045266957313e+00,6.739355994563269725e-01,-2.704514201521380201e+01,0.000000000000000000e+00,2.704514201521380201e+01,1.274920221140725744e+03
-1.032300553836583035e+00,3.255972558742965539e-01,2.503233352096157383e+00,-7.162981711339219260e+01,0.000000000000000000e+00,7.162981711339219260e+01,3.376661961068788059e+03
3.201208075989168123e+00,2.479296857428375134e+00,-3.343258299435674097e-01,1.995485599329691162e+00,0.000000000000000000e+00,-1.995485599329691162e+00,9.406809326974176599e+01
-6.860898858761839136e-01,1.041082634607614743e+00,-2.849444020056553839e+00,-5.505508117184309214e+01,-0.000000000000000000e+00,-5.505508117184307793e+01,2.595321415692403662e+03
1.003014483994383976e+00,-3.489498739924346005e-01,-2.532519421938351556e+00,7.112294613885526928e+01,0.000000000000000000e+00,-7.112294613885526928e+01,3.352767834183341620e+03
-1.922592765535338089e+00,2.500000000000000000e+00,-1.858263275488649530e-02,0.000000000000000000e+00,5.453887370673381696e+00,0.000000000000000000e+00,1.817962456891126806e+02
1.717617608459188983e+00,1.212952109830952585e+00,1.817916297473548548e+00,5.612454498941737313e+01,0.000000000000000000e+00,5.612454498941738024e+01,2.645736423535099220e+03
-3.418371364575274018e+00,5.109142485968887204e-01,-1.171625413574637342e-01,-5.625097396001022787e+01,0.000000000000000000e+00,-5.625097396001022076e+01,2.651696342364741668e+03
-1.147306547009545596e+00,-2.500000000000000000e+00,-2.132569074384771390e+00,-0.000000000000000000e+00,-3.970129608652723352e+00,0.000000000000000000e+00,1.323376536217574255e+02
-3.491343834283018310e-01,2.500000000000000000e+00,-3.040384271627794899e+00,0.000000000000000000e+00,2.039108244557931382e+00,0.000000000000000000e+00,6.797027481859770148e+01
-1.190169584347656517e+00,1.959180959779495801e+00,2.345364321585083900e+00,-2.614166757730324520e+01,0.000000000000000000e+00,2.614166757730324520e+01,1.232330027695708395e+03
1.694597105828720141e+00,2.034926843747483893e+00,-1.840936800104015614e+00,2.362202669085121798e+01,0.000000000000000000e+00,-2.362202669085121798e+01,1.113553017231367676e+03
-2.629840017810560759e-01,2.500000000000000000e+00,1.921789801577520107e+00,0.000000000000000000e+00,5.406426093347436179e+00,-0.000000000000000000e+00,1.802142031115811847e+02
3.636383787732313522e-01,2.500000000000000000e+00,-3.911357978023214388e-01,0.000000000000000000e+00,8.113782139059692256e+00,0.000000000000000000e+00,2.704594046353230397e+02
-2.008448416707063977e+00,2.500000000000000000e+00,1.469934189454040085e+00,0.000000000000000000e+00,3.759738753504512143e+00,-0.000000000000000000e+00,1.253246251168170460e+02
5.100040900629800866e-01,2.070573943109590864e+00,3.025529815869758110e+00,1.868635616257095933e+01,0.000000000000000000e+00,1.868635616257095933e+01,8.808832772147303558e+02
1.398809138237313121e+00,-1.316952909317321119e+00,2.136724767695425076e+00,5.200367529824574575e+01,0.000000000000000000e+00,5.200367529824575286e+01,2.451476763334194402e+03
7.205926182131900948e-01,2.191923633871772914e-01,-2.814941287719545659e+00,6.880422603325331465e+01,0.000000000000000000e+00,-6.880422603325331465e+01,3.243462320160360832e+03
2.460791062582931232e+00,2.500000000000000000e+00,4.693735846143573531e-01,0.000000000000000000e+00,3.708721604880511169e+00,-0.000000000000000000e+00,1.236240534960170123e+02
8.490598562064017862e-01,3.375861044368075881e-01,2.686474049726335966e+00,6.954746696244659177e+01,0.000000000000000000e+00,6.954746696244659177e+01,3.278499033566223716e+03
2.353762000758427675e+00,-2.279700796775442129e+00,1.181771905174310300e+00,1.197076874819410897e+01,0.000000000000000000e+00,1.197076874819411074e+01,5.643074505242701662e+02
-7.374792347484513400e-01,1.961745613761189944e+00,2.798054671184289077e+00,-2.419318500548182271e+01,0.000000000000000000e+00,2.419318500548182271e+01,1.140477678391792779e+03
3.491975854372149524e+00,-2.810504894659016095e-01,-4.355805156058600858e-02,5.685811404979965999e+01,0.000000000000000000e+00,-5.685811404979965999e+01,2.680317200672763192e+03
1.335813790510754551e+00,1.480359155703999674e+00,2.199720115421983646e+00,4.595663534791324878e+01,0.000000000000000000e+00,4.595663534791325588e+01,2.166416566335123207e+03
-1.077136808895068132e+00,-2.500000000000000000e+00,-2.370734524285379674e+00,-0.000000000000000000e+00,-3.398220345147004551e+00,0.000000000000000000e+00,1.132740115049001304e+02
1.232083398324357981e+00,2.230366458498722171e+00,-2.303450507608377773e+00,1.427253796760348159e+01,0.000000000000000000e+00,-1.427253796760348159e+01,6.728138921089923770e+02
1.205584005860649732e+00,2.500000000000000000e+00,1.197588418634004670e-01,0.000000000000000000e+00,7.148684602094381724e+00,-0.000000000000000000e+00,2.382894867364793470e+02
-1.214709800927782579e+00,-1.995712683704277346e+00,-2.320824105004954951e+00,-2.463302022904846211e+01,-0.000000000000000000e+00,-2.463302022904845856e+01,1.161211709671037625e+03
-1.958059227175401373e+00,1.464493648176850460e+00,-1.577474678757336157e+00,-4.719396367964910866e+01,0.000000000000000000e+00,-4.719396367964910155e+01,2.224744783263433874e+03
4.740816819500843771e-01,2.500000000000000000e+00,7.277700427476702094e-02,0.000000000000000000e+00,8.159914373888543793e+00,-0.000000000000000000e+00,2.719971457962847694e+02
-2.985725765896271700e+00,-7.983290775734914746e-01,5.498081400364687177e-01,-5.887490289193966930e+01,0.000000000000000000e+00,5.887490289193966930e+01,2.775389538439333592e+03
-2.533573685339076231e+00,1.879266257831071485e-01,-1.001960220593661521e+00,-7.231678680533768500e+01,0.000000000000000000e+00,-7.231678680533767078e+01,3.409046022911740238e+03
-2.590166675558285725e+00,6.488027691689839394e-01,9.453672303744546923e-01,-6.644358032960106186e+01,0.000000000000000000e+00,6.644358032960106186e+01,3.132180414491600004e+03
-2.125248523130312428e+00,-5.616788854698464561e-01,-1.410285382802425769e+00,-7.135663787919669687e+01,-0.000000000000000000e+00,-7.135663787919668266e+01,3.363784168470188888e+03
3.151898487752627265e+00,-2.500000000000000000e+00,-1.151354340841814761e-02,0.000000000000000000e+00,-1.817426878816750024e+00,0.000000000000000000e+00,6.058089596055832260e+01
2.944336802454077251e-01,-2.500000000000000000e+00,-1.541568951168414969e-03,0.000000000000000000e+00,-8.280247985409545208e+00,0.000000000000000000e+00,2.760082661803181168e+02
2.499933421530851962e+00,2.500000000000000000e+00,-2.858173307185861156e-01,0.000000000000000000e+00,3.673992606202964861e+00,0.000000000000000000e+00,1.224664202067654770e+02
9.449554949308378582e-01,-9.731925868320523421e-01,2.590578411001900339e+00,5.945245700207892270e+01,0.000000000000000000e+00,5.945245700207892980e+01,2.802615700291442863e+03
-2.862976177415566870e+00,-1.507347353645997146e+00,-6.725577285171708830e-01,-4.081363667477091184e+01,0.000000000000000000e+00,-4.081363667477090473e+01,1.923973283840965451e+03
1.669898216161118887e+00,-4.383881533661306840e-01,1.865635689771618866e+00,7.390294242026993743e+01,0.000000000000000000e+00,7.390294242026995164e+01,3.483818115667455004e+03
-1.331655584687049476e+00,1.337341341513299753e+00,2.203878321245690941e+00,-5.104875074156229431e+01,0.000000000000000000e+00,5.104875074156229431e+01,2.406461188030699304e+03
-3.507972566498913203e+00,-9.265015722112108776e-01,-2.756133943382454987e-02,-4.807401284337504421e+01,0.000000000000000000e+00,-4.807401284337503711e+01,2.266230698693310842e+03
-6.236196717245285903e-01,-1.456372750393388316e+00,-2.911914234208209162e+00,-4.208848993512457071e+01,-0.000000000000000000e+00,-4.208848993512456360e+01,1.984070442868555347e+03
-7.029325752781909742e-01,-2.500000000000000000e+00,1.058701965025085734e+00,-0.000000000000000000e+00,-7.031737072643863051e+00,0.000000000000000000e+00,2.343912357547953889e+02
2.260160197076711341e+00,-2.122961410301094531e+00,1.275373708856026411e+00,1.916763475704333786e+01,0.000000000000000000e+00,1.916763475704334141e+01,9.035709677341537827e+02
-9.879611329095512318e-01,2.500000000000000000e+00,-8.571851916394757076e-01,0.000000000000000000e+00,6.955943806705453092e+00,0.000000000000000000e+00,2.318647935568483831e+02
2.352295536127851250e+00,-2.024869064190695234e+00,1.183238369804886281e+00,2.327939662108455465e+01,0.000000000000000000e+00,2.327939662108455821e+01,1.097401280846672535e+03
1.662132151448076911e-01,2.500000000000000000e+00,-2.194176692514733684e+00,0.000000000000000000e+00,4.648402985616955085e+00,0.000000000000000000e+00,1.549467661872318160e+02
-3.179959930405314772e+00,-2.500000000000000000e+00,2.904621439492531820e-01,-0.000000000000000000e+00,-1.729600293818170931e+00,0.000000000000000000e+00,5.765334312727235044e+01
1.337054743844436455e+00,2.500000000000000000e+00,8.062059391533460406e-01,0.000000000000000000e+00,6.391062125145731798e+00,-0.000000000000000000e+00,2.130354041715243625e+02
-2.652487094117721433e-01,-1.614543945445601203e+00,-3.270285196520966053e+00,-3.329155395302196752e+01,-0.000000000000000000e+00,-3.329155395302196752e+01,1.569378903761309402e+03
-8.860774708110734643e-01,1.304515349762245258e+00,2.649456435121666953e+00,-4.938403240944857941e+01,0.000000000000000000e+00,4.938403240944857941e+01,2.327985613270488102e+03
-3.281739714732990976e+00,9.359727590492616933e-01,2.537941911997491640e-01,-5.164985293806631006e+01,0.000000000000000000e+00,5.164985293806631006e+01,2.434797417319640317e+03
3.447958991004502316e+00,-1.910676628467504301e+00,8.757491492823579748e-02,2.176934187961203548e+01,0.000000000000000000e+00,2.176934187961203904e+01,1.026216617669464767e+03
-1.776484040989838364e+00,-2.325257089992616599e+00,-1.759049864942899388e+00,-1.034815507518372613e+01,-0.000000000000000000e+00,-1.034815507518372613e+01,4.878167084288265869e+02
6.174392764224396757e-01,4.973116393412864156e-01,2.918094629510298077e+00,6.475765948942614614e+01,0.000000000000000000e+00,6.475765948942614614e+01,3.052705343916173206e+03
9.790447090505149941e-01,-2.500000000000000000e+00,-2.342248606139637257e+00,0.000000000000000000e+00,-3.603586033091092933e+00,0.000000000000000000e+00,1.201195344363697473e+02
8.249919754528792226e-02,9.910273029936167433e-02,-3.453034708387447971e+00,5.842731201318802903e+01,0.000000000000000000e+00,-5.842731201318802903e+01,2.754289902068499032e+03
-3.119335855244552924e+00,-1.029561107832676736e+00,-4.161980506881848285e-01,-5.193546474189705009e+01,0.000000000000000000e+00,-5.193546474189704298e+01,2.448261286871349512e+03
-1.552671053794709266e+00,-2.500000000000000000e+00,6.233965829958814098e-01,-0.000000000000000000e+00,-6.116400209803883214e+00,0.000000000000000000e+00,2.038800069934627288e+02
-9.727736949475631612e-01,9.949865596728164618e-01,2.562760210985177256e+00,-5.914078782583796112e+01,0.000000000000000000e+00,5.914078782583796112e+01,2.787923474424321739e+03
-2.368930639693324292e+00,-2.500000000000000000e+00,1.165917303952710427e+00,-0.000000000000000000e+00,-3.284068787436298820e+00,0.000000000000000000e+00,1.094689595812099441e+02
3.566239296167834638e-01,-2.500000000000000000e+00,-2.792533373750779369e+00,0.000000000000000000e+00,-2.741189595721187366e+00,0.000000000000000000e+00,9.137298652403956112e+01
-1.422464563394385983e+00,-1.178040923422046582e+00,-2.113069342538351769e+00,-5.663613462818588573e+01,-0.000000000000000000e+00,-5.663613462818587863e+01,2.669852990385631529e+03
-1.823554590090428640e+00,1.546575003269620829e+00,1.711979315842311777e+00,-4.421613602896800899e+01,0.000000000000000000e+00,4.421613602896800899e+01,2.084368641596673115e+03
1.437029651164105193e+00,-2.500000000000000000e+00,-4.900958476577135237e-01,0.000000000000000000e+00,-6.492697986906282637e+00,0.000000000000000000e+00,2.164232662302093786e+02
-2.175491671955652517e+00,-1.068961526287693253e+00,-1.360042233977085235e+00,-5.966428925816735074e+01,-0.000000000000000000e+00,-5.966428925816733653e+01,2.812601568608386970e+03
2.963161045966797857e+00,1.144352620416899224e+00,-5.723728599659376748e-01,5.099433107613491245e+01,0.000000000000000000e+00,-5.099433107613491245e+01,2.403895820400458888e+03
3.376645081781413094e+00,1.973823687083678280e+00,-1.588888241513224386e-01,2.014119155532831940e+01,0.000000000000000000e+00,-2.014119155532831940e+01,9.494648753299919690e+02
1.050813607276744222e+00,2.930696601515330180e-01,2.484720298655993975e+00,7.208807780464752568e+01,0.000000000000000000e+00,7.208807780464752568e+01,3.398264577224646473e+03
2.735311033793902613e+00,9.457120752118020057e-01,-8.002228721388329191e-01,5.870077463214086322e+01,0.000000000000000000e+00,-5.870077463214086322e+01,2.767181053552671074e+03
3.127445100731794714e+00,-2.500000000000000000e+00,1.769141670468732386e-02,0.000000000000000000e+00,-1.873267929803502874e+00,0.000000000000000000e+00,6.244226432678341610e+01
-1.232899255504740221e+00,-2.500000000000000000e+00,7.481967765014170269e-01,-0.000000000000000000e+00,-6.667007657319232727e+00,0.000000000000000000e+00,2.222335885773077280e+02
-3.207634844264417140e+00,1.905821395662354867e+00,-3.278990616683206127e-01,-2.379788215227713977e+01,0.000000000000000000e+00,-2.379788215227713621e+01,1.121842923183564835e+03
3.054106054724402775e+00,-8.123642317510570976e-01,-4.814278512083327577e-01,5.763186930734308788e+01,0.000000000000000000e+00,-5.763186930734308788e+01,2.716792373311943265e+03
3.517624836152021039e+00,-2.153602668293590483e+00,1.790906978071677216e-02,1.298027735771183799e+01,0.000000000000000000e+00,1.298027735771183977e+01,6.118961427546827281e+02
1.199470894296255308e+00,-2.500000000000000000e+00,-2.200333452659513078e-01,0.000000000000000000e+00,-7.133253923568161348e+00,0.000000000000000000e+00,2.377751307856053415e+02
-2.943462089838200235e+00,-1.173950104865999489e+00,5.920718160945401820e-01,-5.040703903675204600e+01,0.000000000000000000e+00,5.040703903675204600e+01,2.376210608161492019e+03
-1.269216427850384354e+00,-2.500000000000000000e+00,8.589142452683748985e-01,-0.000000000000000000e+00,-6.459330572160614459e+00,0.000000000000000000e+00,2.153110190720204287e+02
-2.799342408177718955e+00,-7.920198451569566700e-01,7.361914977550214623e-01,-6.140562700855785039e+01,0.000000000000000000e+00,6.140562700855785039e+01,2.894689017384203908e+03
7.263503677902001243e-01,2.500000000000000000e+00,1.024219373734335248e+00,0.000000000000000000e+00,7.062142642865258502e+00,-0.000000000000000000e+00,2.354047547621752301e+02
-2.226185597090030388e+00,-1.550228476489546203e+00,-1.309348308842707365e+00,-4.323354265777366123e+01,-0.000000000000000000e+00,-4.323354265777365413e+01,2.038048745868641390e+03
-2.007484099065237615e-02,2.500000000000000000e+00,2.366629969595648308e+00,0.000000000000000000e+00,4.140673518537455244e+00,-0.000000000000000000e+00,1.380224506179151547e+02
-1.294162554191315984e+00,-1.527796374675233437e+00,-2.241371351741421769e+00,-4.402621131113813391e+01,-0.000000000000000000e+00,-4.402621131113812680e+01,2.075415504537176730e+03
-4.459068366643110792e-01,-1.936227528653823304e+00,3.089627069268429338e+00,-2.349027159883507210e+01,0.000000000000000000e+00,2.349027159883507210e+01,1.107342022630002475e+03
2.040121513635235750e-01,2.500000000000000000e+00,2.419935260950708822e-01,0.000000000000000000e+00,8.268897487202488961e+00,-0.000000000000000000e+00,2.756299162400829346e+02
-4.967860654277007071e-01,1.350892127791607500e+00,-3.038747840505037434e+00,-4.414794094379443123e+01,-0.000000000000000000e+00,-4.414794094379442413e+01,2.081153894452017539e+03
-3.890629885234724306e-01,-2.500000000000000000e+00,-1.750860848314043094e+00,-0.000000000000000000e+00,-5.804801972071167881e+00,0.000000000000000000e+00,1.934933990690389010e+02
1.955700396937734231e+00,2.452301282642289415e+00,1.579833508995003521e+00,4.542223769046616511e+00,0.000000000000000000e+00,4.542223769046617399e+00,2.141224819173053788e+02
1.639706791799488306e+00,-2.500000000000000000e+00,-1.487493231120819992e-01,0.000000000000000000e+00,-6.183310723079992854e+00,0.000000000000000000e+00,2.061103574359997310e+02
-1.492495251727140815e+00,-6.744093012384819730e-01,-2.043038654205596938e+00,-6.970389342205908179e+01,-0.000000000000000000e+00,-6.970389342205906757e+01,3.285873047589489943e+03
-1.527744117994433992e+00,2.500000000000000000e+00,1.123903065555076797e+00,0.000000000000000000e+00,5.526048301457116452e+00,-0.000000000000000000e+00,1.842016100485705010e+02
1.844104138693535067e+00,1.594925451929146032e+00,1.691429767239202686e+00,4.231335224766932868e+01,0.000000000000000000e+00,4.231335224766933578e+01,1.994670553937467957e+03
2.662538752406063303e+00,-2.500000000000000000e+00,7.626981733419091469e-01,0.000000000000000000e+00,-2.881012214008372041e+00,0.000000000000000000e+00,9.603374046694571575e+01
2.532883439034412376e+00,1.127558614786047908e+00,1.002650466898325154e+00,5.574216004454243745e+01,0.000000000000000000e+00,5.574216004454244455e+01,2.627710624365451622e+03
-2.049585571047860988e+00,4.369171600036247938e-02,-1.485948334884877209e+00,-7.620678180971250981e+01,0.000000000000000000e+00,-7.620678180971250981e+01,3.592422146003422768e+03
